s,a,r,sp
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,93
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,-1,73
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,-11,82
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,-11,82
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,-1,73
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,-1,73
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,84
83,3,0,93
83,3,0,84
84,0,10,74
84,0,0,83
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,0,83
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,0,83
84,0,10,74
84,0,10,74
84,0,-11,85
84,0,10,74
84,0,10,74
84,0,10,74
84,0,0,83
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,0,83
84,0,10,74
84,0,-11,85
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,85
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,85
84,0,0,83
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,85
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,85
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,85
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,-11,94
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,0,10,74
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,10,74
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,0,83
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,10,74
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,0,83
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,0,83
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,10,74
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,85
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,1,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,10,74
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,10,74
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,10,74
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,85
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,85
84,2,-11,85
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,-11,85
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,10,74
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,85
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,10,74
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,85
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,85
84,2,0,83
84,2,0,83
84,2,0,83
84,2,-11,94
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,10,74
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,2,0,83
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,10,74
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,10,74
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,0,83
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,10,74
84,3,-11,85
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,10,74
84,3,-11,85
84,3,0,83
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,0,83
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,0,83
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,10,74
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,10,74
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,0,83
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,0,83
84,3,-11,85
84,3,-11,94
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
84,3,-11,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-21,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-510,95
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-510,95
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-510,95
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,0,84
85,0,10,75
85,0,10,75
85,0,-510,95
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-21,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-21,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-21,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,0,84
85,0,10,75
85,0,10,75
85,0,0,84
85,0,10,75
85,0,10,75
85,0,-21,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,0,84
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,0,84
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,-21,85
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,0,84
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,0,10,75
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-21,85
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-21,85
85,1,-510,95
85,1,-21,85
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,10,75
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-21,85
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,10,75
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,10,75
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,0,84
85,1,-21,85
85,1,10,75
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-21,85
85,1,0,84
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,1,10,75
85,1,-510,95
85,1,-510,95
85,1,-21,85
85,1,-510,95
85,1,-510,95
85,1,-510,95
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,10,75
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-510,95
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-510,95
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-510,95
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,10,75
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,10,75
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,10,75
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-510,95
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,2,-510,95
85,2,10,75
85,2,0,84
85,2,0,84
85,2,-21,85
85,2,0,84
85,2,0,84
85,2,0,84
85,2,0,84
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,10,75
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,0,84
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,10,75
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-510,95
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-510,95
85,3,-510,95
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,10,75
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,10,75
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,0,84
85,3,-21,85
85,3,-21,85
85,3,10,75
85,3,-21,85
85,3,-510,95
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,10,75
85,3,-21,85
85,3,-21,85
85,3,-21,85
85,3,-21,85
